ATRAMICR	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
VARAGILL	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
PANTROG	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
DABORUSS	1100001000010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
TROPCARI	0000000000000000000000000000000000000000000000000000000000000001100011010000010011010010001010101000000000000
BOTHJARC	1000000000000000011010100000100000000000100000000000001010011000000000000000000000000000000000000000000000000
LIOPPOEC	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
DISPTYPU	0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000100000101
SALMSALA	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
DANIRERI	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
CROTOREG	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
MICRCORA	0000000000000000000000000000000000000000000000000000000000000001100011100000000000000000000000000000000000000
CELEWARR	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
NAJAKAOU	0000000000000000000000000000000000000000000000000000000000000001100011011010100000000000000000000000000000000
MASTNATA	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
BITIARIE	1110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
AZEMFEAE	1000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
CALLRHOD	1000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
SPIRLANC	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
VARAPANO	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
THAMELEG	0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000111010000
VARAGOUL	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
GERRINFE	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
SCHIMANS	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
VIRISTEJ	1000000000000000011010110110000000000000000000000000000000000000000000000000000000000000000000000000000000000
MICRIKAH	0000000000000000000000000000000000000000000000000000000000000001100011010000010010000000000000000000000000000
MACAMULA	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
OPHIHANN	0000000000000000000000000000000000000000000000000000000000000001100011011100000000000000000000000000000000000
AGKICONT	1000000000000000011010100000100000000000110001100000000000000000000000000000000000000000000000000000000000000
LACHMUTA	1000000000000000011010100000100000000000111100000000000000000000000000000000000000000000000000000000000000000
XIPHMACU	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
AGKIPISC	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
DEMAVEST	0000000000000000000000000000000000000000000000000000000000000001100011010000010011100000000000000000000000000
PHILOLFE	0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000110001000
THRAJACK	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
NAJASPUT	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
MUSMUSC	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
BOTHMOOJ	1000000000000000011010100000100000000000100000000000001010010110000000000000000000000000000000000000000000000
LAMPFLUV	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
ATHENITS	1111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
GLOYHALY	1000000000000000011010100000111011000000000000000000000000000000000000000000000000000000000000000000000000000
VARAINDI	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
ONCOMYKI	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
MACAFASC	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
NAJAATRA	0000000000000000000000000000000000000000000000000000000000000001100011011011000000000000000000000000000000000
LEIOMADA	0000000000000000000000000000000000000000000000000000000000000001100010000000000000000000000000000101000000000
DRYSCORO	0000000000000000000000000000000000000000000000000000000000000001100011010000010011010010001011000000000000000
BUNGMULT	0000000000000000000000000000000000000000000000000000000000000001100011010000011100000000000000000000000000000
BOTHJARA	1000000000000000011010100000100000000000100000000000001011000000000000000000000000000000000000000000000000000
NAJAMOSS	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
CERBRYNC	0000000000000000000000000000000000000000000000000000000000000001110100000000000000000000000000000000000000000
RHABTIGR	0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000111100000
TELEDHAR	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
LAPEHARD	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
VARASCAL	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
CROTVIRI	1000000000000000011010100000100000000000110001010101100000000000000000000000000000000000000000000000000000000
GALLGALL	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
VARAACAN	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
PONGABEL	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
ACIPSINE	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
ECHIOCEL	1100001101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
POGOBARB	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
CERACERA	1100001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
ORYCCUNI	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
PSAMMOSS	0000000000000000000000000000000000000000000000000000000000000001100010000000000000000000000000000110000000000
OXYUSCUT	0000000000000000000000000000000000000000000000000000000000000001100011010000010011010011010000000000000000000
DEINACUT	1000000000000000011011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
ACIPSCHR	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
CROTHORR	1000000000000000011010100000100000000000110001011000000000000000000000000000000000000000000000000000000000000
VARAGLAU	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
SISTCATE	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
VIPENIKO	1100001000010101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
SUSSCRO	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
TRIMBISC	0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000100000110
AUSTSUPE	0000000000000000000000000000000000000000000000000000000000000001100011010000010011010010001010110000000000000
VARAVARI	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
CROTMOLO	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
BOSTAUR	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
ECHICARI	1100001101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
BITIGABO	1110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
ANOLCARO	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
LATISEMI	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
VARAKOMO	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
CROTADAM	1000000000000000011010100000100000000000110001010101010000000000000000000000000000000000000000000000000000000
PSEUAPOD	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
ONCOKETA	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
BOTHSCHL	1000000000000000011010100000100000000000111010000000000000000000000000000000000000000000000000000000000000000
VIPEBERU	1100001000010101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
MELEGALL	?????????????????????????????????????????????????????????????????????????????????????????????????????????????
GLOYBLOM	1000000000000000011010100000111010100000000000000000000000000000000000000000000000000000000000000000000000000
CROTATRO	1000000000000000011010100000100000000000110001010110000000000000000000000000000000000000000000000000000000000
BUNGCAND	0000000000000000000000000000000000000000000000000000000000000001100011010000011100000000000000000000000000000
