BUNGCAER	????????
ATRAMICR	????????
VARAGILL	????????
PANTROG	????????
AIPYEYDO	????????
DABORUSS	????????
TROPCARI	????????
BOTHJARC	????????
DABORUSI	????????
LIOPPOEC	????????
DISPTYPU	????????
CROTDURD	????????
SALMSALA	????????
DANIRERI	????????
AIPYLAEV	????????
CROTOREG	????????
MICRCORA	????????
CELEWARR	????????
NAJAKAOU	????????
MASTNATA	????????
CRYPNIGR	????????
BITIARIE	????????
AZEMFEAE	????????
CALLRHOD	????????
SPIRLANC	????????
VARAPANO	????????
THAMELEG	????????
OXYUSCUS	????????
PSEUCFAH	????????
VARAGOUL	????????
GERRINFE	????????
SCHIMANS	????????
VIRISTEJ	????????
MICRIKAH	????????
MACAMULA	????????
OPHIHANN	????????
AGKICONT	????????
MICRALTI	????????
NOMALEUC	????????
MICRFULV	????????
LACHMUTA	????????
XIPHMACU	????????
AGKIPISC	????????
DEMAVEST	????????
PHILOLFE	????????
THRAJACK	????????
NAJASPUT	????????
MUSMUSC	00000010
BOTHMOOJ	????????
LAMPFLUV	????????
BUNGMULM	????????
ATHENITS	????????
GLOYHALY	????????
VARAINDI	????????
ONCOMYKI	????????
MACAFASC	????????
NAJAATRA	????????
LEIOMADA	????????
CAVIPORC	00000001
DRYSCORO	????????
BUNGMULT	????????
BOTHJARA	????????
NAJAMOSS	????????
RHABTIGT	????????
CERBRYNC	????????
RHABTIGR	????????
TELEDHAR	????????
LAPEHARD	????????
VARASCAL	????????
CROTVIRI	????????
GALLGALL	????????
VARAACAN	????????
PONGABEL	????????
ACIPSINE	????????
ECHIOCEL	????????
POGOBARB	????????
CANILUPU	????????
CERACERA	????????
ORYCCUNI	10000000
ECHICARS	????????
PSAMMOSS	????????
OXYUSCUT	????????
DEINACUT	????????
ACIPSCHR	????????
CROTHORR	????????
VARAGLAU	????????
SISTCATE	????????
VIPENIKO	????????
SUSSCRO	????????
TRIMBISC	????????
AUSTSUPE	????????
VARAVARI	????????
AUSTLABI	????????
CROTMOLO	????????
BOSTAUR	10101000
ECHICARI	????????
MICRTENE	????????
BITIGABO	????????
SUTANIGR	????????
ANOLCARO	????????
NAJANAJA	????????
LATISEMI	????????
VARAKOMO	????????
CROTADAM	????????
PSEUAPOD	????????
CRICGRIS	????????
ONCOKETA	????????
VIPEURSI	????????
BOTHSCHL	????????
VIPEBERU	????????
MELEGALL	????????
GLOYBLOM	????????
CROTATRO	????????
BUNGCAND	????????
EQUUCABA	10110000
BOTHNEUW	????????
CRYPALBO	????????
CERRGODM	????????
HOPLSTEP	????????
MACRLEBE	????????
HOMOSAPI	10000100
PSEUPORP	????????
XENOTROP	????????
LOXOAFRI	11000000
HELOCINC	????????
SISTCATT	????????
PROTELEG	????????
XENOLAEV	????????
NAJASAGI	????????
VARAMITC	????????
PROTJERD	????????
BUNGFLAV	????????
CALLJACC	????????
ECHIPYRA	????????
OREONILO	????????
ENHYPOLY	????????
TRIMGRAM	????????
LATILATI	????????
HELOHORR	????????
PROTMUCR	????????
VARAMERT	????????
AILUMELA	????????
CROTDURI	????????
TAENGUTT	????????
NOTESCUT	????????
TRIMGRAC	????????
GLOYUSSU	????????
MONODOME	????????
RATTNORV	00000010
BUNGFASC	????????
PSEUTEXT	????????
OXYUMICR	????????
PSEUAUST	????????
CYPRCARP	????????
VARATRIS	????????
BOTHINSU	????????
TRIMFLAV	????????
WALTAEGY	????????
BOTHASPE	????????
PYTHMOLU	????????
SAIMSCIU	????????
